Stock Symbol,Company Name,ISIN Code,Action,Quantity,Transaction Price,Brokerage,Transaction Charges,StampDuty,Segment,STT Paid/Not Paid,Remarks,Transaction Date,Exchange,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.53,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,2,232.58,0.39,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,15,232.58,2.90,0.12,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,15,232.79,2.91,0.12,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.53,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.90,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,1,232.58,0.19,0.01,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,3,232.59,0.58,0.02,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,Buy,9,232.80,1.74,0.07,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,6,926.95,4.63,0.19,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,1,926.95,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,2,926.95,1.54,0.06,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,9,926.80,6.94,0.29,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,9,926.85,6.94,0.29,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,6,926.90,4.63,0.19,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,1,926.75,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,3,926.75,2.31,0.10,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,1,926.95,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,5,926.65,3.86,0.16,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,16,926.85,12.34,0.51,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,6,926.85,4.63,0.19,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,56,926.45,43.17,1.77,30.22,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,9,926.75,6.94,0.29,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,1,926.95,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,7,926.60,5.40,0.22,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,1,926.75,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,9,926.95,6.94,0.29,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,6,926.80,4.63,0.19,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,4,927.00,3.09,0.13,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,4,926.65,3.08,0.13,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,5,926.95,3.86,0.16,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,27,926.95,20.83,0.86,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,6,926.75,4.63,0.19,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,5,926.95,3.86,0.16,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,1,926.95,0.77,0.03,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
SHEFOA,SHEELA FOAM LIMITED,INE916U01025,Buy,9,926.70,6.94,0.29,0.00,TT,STT Paid,icicidirect,04-Sep-2024,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,7,221.99,1.29,0.05,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,40,221.98,7.38,0.28,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,1,221.99,0.18,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.99,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.99,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,10,221.99,1.85,0.07,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,5,221.99,0.92,0.04,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.99,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.99,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,5,221.99,0.92,0.04,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.99,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,1497,222.00,276.40,10.54,112.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,7,221.98,1.29,0.05,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,5,221.99,0.92,0.04,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,5,221.99,0.92,0.04,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.99,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,10,221.99,1.85,0.07,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,8,221.97,1.48,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,13,221.99,2.40,0.09,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,10,221.99,1.85,0.07,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.99,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,1,221.99,0.18,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,8,221.98,1.48,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.99,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,5,221.99,0.92,0.04,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,20,221.99,3.69,0.14,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.99,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,5,221.99,0.92,0.04,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,4,221.74,0.74,0.03,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,84,222.00,15.51,0.59,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,3,221.91,0.55,0.02,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.84,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,3,221.91,0.55,0.02,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,3,221.77,0.55,0.02,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.78,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.85,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,58,221.84,10.70,0.41,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,89,221.98,16.43,0.63,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.88,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,7,221.77,1.29,0.05,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,8,221.91,1.48,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,8,221.91,1.48,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,30,221.91,5.54,0.21,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,3,221.91,0.55,0.02,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,53,221.78,9.78,0.37,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.72,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,7,221.77,1.29,0.05,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,53,221.91,9.78,0.37,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,37,222.00,6.83,0.26,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.81,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,858,222.00,158.42,6.04,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,20,221.84,3.69,0.14,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,8,221.81,1.48,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,8,221.91,1.48,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.97,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,15,222.00,2.77,0.11,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,8,221.84,1.48,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.75,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,17,221.77,3.14,0.12,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,15,221.90,2.77,0.11,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.77,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,13,221.75,2.40,0.09,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,39,221.76,7.19,0.27,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,30,222.00,5.54,0.21,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,41,221.89,7.57,0.29,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,15,221.69,2.77,0.11,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,2,221.91,0.37,0.01,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,7,221.84,1.29,0.05,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.94,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.94,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,28,221.95,5.17,0.20,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.92,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,3,221.77,0.55,0.02,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
VAIGLO,VAIBHAV GLOBAL LIMITED,INE884A01027,Buy,9,221.75,1.66,0.06,0.00,TT,STT Paid,icicidirect,05-Aug-2025,NSE,
